matcher,context_scenario,armed_with,threat_type,flee_status,body_camera,closest_cluster,first_distance,second_distance,first_vs_second_margin,distance_cluster_0,distance_cluster_1,distance_cluster_2,distance_cluster_3
Expanded matcher,Typical / highly urban,Gun,Unclear Threat,Vehicle,False,0,2.257343683730759,2.3351028127006375,0.07775912896987824,2.257343683730759,2.9255616680329464,3.2040992524768033,2.3351028127006375
Expanded matcher,Typical / highly urban,Gun,Unclear Threat,Vehicle,True,0,2.383148752141499,2.4527914480607316,0.06964269591923244,2.383148752141499,3.0625440440176876,3.3044093659424303,2.4527914480607316
Expanded matcher,Typical / highly urban,Knife,Accident,Foot,False,0,2.372501857415749,2.4418913845418158,0.06938952712606694,2.372501857415749,3.029750954174192,3.269348785844692,2.4418913845418158
Expanded matcher,Typical / highly urban,Knife,Accident,Foot,True,0,2.4925012601392216,2.554665198357111,0.06216393821788957,2.4925012601392216,3.162223235700466,3.367715950241321,2.554665198357111
Expanded matcher,Typical / highly urban,Knife,Accident,Missing,False,0,2.381554752283626,2.430590327449483,0.049035575165857104,2.381554752283626,3.0232443946192813,3.2749549768852573,2.430590327449483
Expanded matcher,Typical / highly urban,Knife,Accident,Missing,True,0,2.50111985048281,2.543865185438965,0.042745334956154846,2.50111985048281,3.1559897999964135,3.3731586589769473,2.543865185438965
Expanded matcher,Typical / highly urban,Knife,Accident,Not Fleeing,False,0,2.2891943196376823,2.3580215803841105,0.0688272607464282,2.2891943196376823,2.955696171752953,3.21077177737129,2.3580215803841105
Expanded matcher,Typical / highly urban,Knife,Accident,Not Fleeing,True,0,2.413339615846858,2.4746204790542348,0.06128086320737669,2.413339615846858,3.091343527950195,3.310879738735558,2.4746204790542348
Expanded matcher,Typical / highly urban,Knife,Accident,Vehicle,False,0,2.3694053091730383,2.4268312077253547,0.05742589855231639,2.3694053091730383,3.013339398675343,3.2614983508981727,2.4268312077253547
Expanded matcher,Typical / highly urban,Knife,Accident,Vehicle,True,0,2.4895539736048726,2.540273696393193,0.050719722788320265,2.4895539736048726,3.146502706131615,3.360095345509878,2.540273696393193
Expanded matcher,Typical / highly urban,Knife,Attack,Foot,False,0,2.342108862585314,2.414691808413642,0.07258294582832825,2.342108862585314,3.0078093028100947,3.246609911024148,2.414691808413642
Expanded matcher,Typical / highly urban,Knife,Attack,Foot,True,0,2.4635891281938846,2.5286789577598374,0.06508982956595277,2.4635891281938846,3.1412070530538805,3.345645700364262,2.5286789577598374
Expanded matcher,Typical / highly urban,Knife,Attack,Missing,False,0,2.3512787794909005,2.4032628519600983,0.051984072469197784,2.3512787794909005,3.001255175313893,3.2522552992472136,2.4032628519600983
Expanded matcher,Typical / highly urban,Knife,Attack,Missing,True,0,2.4723085097209547,2.5177674788210322,0.04545896910007752,2.4723085097209547,3.134931829471404,3.3511242545580475,2.5177674788210322
Expanded matcher,Typical / highly urban,Knife,Attack,Not Fleeing,False,0,2.2576801132624893,2.329843078251747,0.0721629649892579,2.2576801132624893,2.933200609823096,3.1876150704280555,2.329843078251747
Expanded matcher,Typical / highly urban,Knife,Attack,Not Fleeing,True,0,2.383467424190093,2.447784612884681,0.06431718869458836,2.383467424190093,3.0698421401679723,3.288428055351934,2.447784612884681
Expanded matcher,Typical / highly urban,Knife,Attack,Vehicle,False,0,2.3389720776223206,2.399460919979757,0.06048884235743657,2.3389720776223206,2.9912773675071658,3.2387043588088686,2.399460919979757
Expanded matcher,Typical / highly urban,Knife,Attack,Vehicle,True,0,2.460607211289788,2.514138709042827,0.053531497753039226,2.460607211289788,3.125380814788031,3.3379747095766334,2.514138709042827
Expanded matcher,Typical / highly urban,Knife,Flee,Foot,False,0,2.3706871300330774,2.4383837129576413,0.06769658292456393,2.3706871300330774,3.0280369455656846,3.2671899970646066,2.4383837129576413
Expanded matcher,Typical / highly urban,Knife,Flee,Foot,True,0,2.490773963421591,2.5513125785396276,0.06053861511803671,2.490773963421591,3.160581068695321,3.3656202570885307,2.5513125785396276
Expanded matcher,Typical / highly urban,Knife,Flee,Missing,False,0,2.3797469283913393,2.427066323281779,0.04731939489043979,2.3797469283913393,3.021526695064639,3.272799886036477,2.427066323281779
Expanded matcher,Typical / highly urban,Knife,Flee,Missing,True,0,2.4993985099504332,2.540498313206676,0.04109980325624285,2.4993985099504332,3.1543443878360424,3.3710663493983657,2.540498313206676
Expanded matcher,Typical / highly urban,Knife,Flee,Not Fleeing,False,0,2.2873134979981913,2.354388959215262,0.06707546121707075,2.2873134979981913,2.953939193535709,3.2085735771178525,2.354388959215262
Expanded matcher,Typical / highly urban,Knife,Flee,Not Fleeing,True,0,2.4115556196113648,2.4711592650155425,0.05960364540417773,2.4115556196113648,3.089663688363329,3.3087480468879007,2.4711592650155425
Expanded matcher,Typical / highly urban,Knife,Flee,Vehicle,False,0,2.36758820832523,2.4233017369917538,0.05571352866652379,2.36758820832523,3.0116160497315083,3.259334362462121,2.4233017369917538
Expanded matcher,Typical / highly urban,Knife,Flee,Vehicle,True,0,2.487824630586952,2.536902057688606,0.04907742710165408,2.487824630586952,3.144852330250963,3.3579948964124418,2.536902057688606
Expanded matcher,Typical / highly urban,Knife,Move,Foot,False,0,2.3639498163724317,2.4286527579371318,0.06470294156470002,2.3639498163724317,3.0227706439590687,3.260849305155937,2.4286527579371318
Expanded matcher,Typical / highly urban,Knife,Move,Foot,True,0,2.484362333211821,2.5420139575606324,0.057651624348811215,2.484362333211821,3.155535978889358,3.359465348674042,2.5420139575606324
Expanded matcher,Typical / highly urban,Knife,Move,Missing,False,0,2.373035336654471,2.417289809813271,0.04425447315879971,2.373035336654471,3.0162490267314137,3.2664700837536094,2.417289809813271
Expanded matcher,Typical / highly urban,Knife,Move,Missing,True,0,2.4930090608269415,2.531159964606052,0.03815090377911057,2.4930090608269415,3.14928930702511,3.364921402657565,2.531159964606052
Expanded matcher,Typical / highly urban,Knife,Move,Not Fleeing,False,0,2.2803298673541748,2.344309377683174,0.06397951032899929,2.2803298673541748,2.9485405510822393,3.2021168176373247,2.344309377683174
Expanded matcher,Typical / highly urban,Knife,Move,Not Fleeing,True,0,2.4049327999555286,2.461557880711055,0.056625080755526636,2.4049327999555286,3.0845026064927956,3.3024871463491623,2.461557880711055
Expanded matcher,Typical / highly urban,Knife,Move,Vehicle,False,0,2.3608420510537034,2.413509974192316,0.05266792313861268,2.3608420510537034,3.0063209830738926,3.252978358419142,2.413509974192316
Expanded matcher,Typical / highly urban,Knife,Move,Vehicle,True,0,2.481405379694718,2.5275504223107452,0.046145042616027254,2.481405379694718,3.139781967168241,3.3518259856903283,2.5275504223107452
Expanded matcher,Typical / highly urban,Knife,Point,Foot,False,0,2.3339878407259045,2.4088952805297708,0.07490743980386627,2.3339878407259045,2.9965990167339105,3.2436385236378005,2.4088952805297708
Expanded matcher,Typical / highly urban,Knife,Point,Foot,True,0,2.455869847734362,2.5231443110444625,0.06727446331010034,2.455869847734362,3.1304745031983785,3.342762347226146,2.5231443110444625
Expanded matcher,Typical / highly urban,Knife,Point,Missing,False,0,2.3431895389276374,2.397438691301624,0.05424915237398675,2.3431895389276374,2.990020316380496,3.2492890744205205,2.397438691301624
Expanded matcher,Typical / highly urban,Knife,Point,Missing,True,0,2.4646165388746266,2.512208793143491,0.04759225426886449,2.4646165388746266,3.1241777222899176,3.34824561929889,2.512208793143491
Expanded matcher,Typical / highly urban,Knife,Point,Not Fleeing,False,0,2.2492542787058607,2.3238349150092903,0.07458063630342959,2.2492542787058607,2.9217040716825298,3.18458863825252,2.3238349150092903
Expanded matcher,Typical / highly urban,Knife,Point,Not Fleeing,True,0,2.375487798038763,2.442066635866775,0.06657883782801166,2.375487798038763,3.058859204110377,3.2854944883369814,2.442066635866775
Expanded matcher,Typical / highly urban,Knife,Point,Vehicle,False,0,2.3308401267252483,2.393627508500176,0.06278738177492782,2.3308401267252483,2.980004891670531,3.2357257117120644,2.393627508500176
Expanded matcher,Typical / highly urban,Knife,Point,Vehicle,True,0,2.4528785466685874,2.508571982472537,0.05569343580394959,2.4528785466685874,3.114593729921254,3.3350847244770545,2.508571982472537
Expanded matcher,Typical / highly urban,Knife,Shoot,Foot,False,0,2.3056135129366577,2.386763997216187,0.08115048427952942,2.3056135129366577,2.981386259322468,3.2336899369948493,2.386763997216187
Expanded matcher,Typical / highly urban,Knife,Shoot,Foot,True,0,2.4289197474166464,2.502023804883723,0.07310405746707671,2.4289197474166464,3.1159154313558184,3.333109636154712,2.502023804883723
Expanded matcher,Typical / highly urban,Knife,Shoot,Missing,False,0,2.314928000115697,2.3752006619228685,0.06027266180717161,2.314928000115697,2.974773916208474,3.2393578415703175,2.3752006619228685
Expanded matcher,Typical / highly urban,Knife,Shoot,Missing,True,0,2.4377631374015998,2.4909955692847516,0.053232431883151854,2.4377631374015998,3.1095891691088062,3.3386087617073,2.4909955692847516
Expanded matcher,Typical / highly urban,Knife,Shoot,Not Fleeing,False,0,2.2197971170033464,2.3008856160324496,0.0810884990291032,2.2197971170033464,2.906099283003327,3.1744549975517975,2.3008856160324496
Expanded matcher,Typical / highly urban,Knife,Shoot,Not Fleeing,True,0,2.3476151109180563,2.420238698943238,0.07262358802518154,2.3476151109180563,3.0439576197373297,3.2756730254235125,2.420238698943238
Expanded matcher,Typical / highly urban,Knife,Shoot,Vehicle,False,0,2.3024270079054228,2.3713537389637906,0.06892673105836788,2.3024270079054228,2.964706986291642,3.2257527211534813,2.3713537389637906
Expanded matcher,Typical / highly urban,Knife,Shoot,Vehicle,True,0,2.425895215191033,2.487327742195423,0.061432527004389836,2.425895215191033,3.099960074364018,3.3254097275425676,2.487327742195423
Expanded matcher,Typical / highly urban,Knife,Threat,Foot,False,0,2.3248586183006372,2.384970267585356,0.060111649284718904,2.3248586183006372,2.99169626717432,3.2284491931603054,2.384970267585356
Expanded matcher,Typical / highly urban,Knife,Threat,Foot,True,0,2.44719534639987,2.500312764248424,0.05311741784855428,2.44719534639987,3.125781742718013,3.3280254552546724,2.500312764248424
Expanded matcher,Typical / highly urban,Knife,Threat,Missing,False,0,2.3340963068755953,2.37339819315209,0.03930188627649489,2.3340963068755953,2.98510676196049,3.2341262823116197,2.37339819315209
Expanded matcher,Typical / highly urban,Knife,Threat,Missing,True,0,2.455972931065146,2.4892769482432118,0.03330401717806586,2.455972931065146,3.1194754893069345,3.3335329678802372,2.4892769482432118
Expanded matcher,Typical / highly urban,Knife,Threat,Not Fleeing,False,0,2.239779713433221,2.299024883928792,0.05924517049557121,2.239779713433221,2.916675431106518,3.169116298856395,2.299024883928792
Expanded matcher,Typical / highly urban,Knife,Threat,Not Fleeing,True,0,2.3665186737191473,2.4184697969421136,0.051951123222966356,2.3665186737191473,3.05405640394949,3.2704995572057336,2.4184697969421136
Expanded matcher,Typical / highly urban,Knife,Threat,Vehicle,False,0,2.3216985271096138,2.3695483439162666,0.04784981680665279,2.3216985271096138,2.975074796087388,3.220499061050129,2.3695483439162666
Expanded matcher,Typical / highly urban,Knife,Threat,Vehicle,True,0,2.4441934291576395,2.485606585112325,0.04141315595468553,2.4441934291576395,3.1098770056706275,3.3203137562932827,2.485606585112325
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Foot,False,0,2.3646993547012953,2.4285940195781857,0.06389466487689033,2.3646993547012953,3.0201636869699153,3.26294021254373,2.4285940195781857
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Foot,True,0,2.4850755534750153,2.541957838699997,0.05688228522498173,2.4850755534750153,3.1530387952221917,3.3614949157540854,2.541957838699997
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Missing,False,0,2.3737820061682724,2.4172307953363434,0.043448789168071045,2.3737820061682724,3.0136364281991934,3.2685573955120133,2.4172307953363434
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Missing,True,0,2.493719808070405,2.531103605093992,0.037383797023587295,2.493719808070405,3.1467871662147235,3.3669476808768386,2.531103605093992
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Not Fleeing,False,0,2.281106882139672,2.3442485259862194,0.06314164384654752,2.281106882139672,2.9458679046229053,3.204246050710643,2.3442485259862194
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Not Fleeing,True,0,2.4056695691843064,2.461499927561647,0.05583035837734052,2.4056695691843064,3.0819478677569876,3.304551708099057,2.461499927561647
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Vehicle,False,0,2.361592575746487,2.413450867289634,0.05185829154314714,2.361592575746487,3.0036997492061963,3.255074321738639,2.413450867289634
Expanded matcher,Typical / highly urban,Knife,Unclear Threat,Vehicle,True,0,2.4821194496186836,2.52749398231104,0.04537453269235625,2.4821194496186836,3.137272243759834,3.353860175685311,2.52749398231104
Expanded matcher,Typical / highly urban,Missing,Accident,Foot,False,0,2.3996635840479255,2.477904154224481,0.07824057017655539,2.3996635840479255,3.0486588898922067,3.295215308505951,2.477904154224481
Expanded matcher,Typical / highly urban,Missing,Accident,Foot,True,0,2.5183690724276624,2.589109835314132,0.0707407628864698,2.5183690724276624,3.1803436881889477,3.3928326170646277,2.589109835314132
Expanded matcher,Typical / highly urban,Missing,Accident,Missing,False,0,2.408614392402669,2.466768088717377,0.058153696314708014,2.408614392402669,3.042192770387219,3.300777566958023,2.466768088717377
Expanded matcher,Typical / highly urban,Missing,Accident,Missing,True,0,2.526899435997347,2.578454099904013,0.051554663906665965,2.526899435997347,3.1741458379036014,3.398235098479646,2.578454099904013
Expanded matcher,Typical / highly urban,Missing,Accident,Not Fleeing,False,0,2.317332709436862,2.39529564713431,0.077962937697448,2.317332709436862,2.9750747960873882,3.2371064011354025,2.39529564713431
Expanded matcher,Typical / highly urban,Missing,Accident,Not Fleeing,True,0,2.4400467935227015,2.510163735491772,0.07011694196907037,2.4400467935227015,3.109877005670628,3.336424297099732,2.510163735491772
Expanded matcher,Typical / highly urban,Missing,Accident,Vehicle,False,0,2.39660213058028,2.4630641839816314,0.06646205340135136,2.39660213058028,3.0323496688555616,3.2874266438689252,2.4630641839816314
Expanded matcher,Typical / highly urban,Missing,Accident,Vehicle,True,0,2.5154520946852412,2.5749108559735676,0.05945876128832639,2.5154520946852412,3.1647131721994857,3.3852685531320774,2.5749108559735676
Expanded matcher,Typical / highly urban,Missing,Attack,Foot,False,0,2.369618994134971,2.451104239571084,0.08148524543611302,2.369618994134971,3.026854305160773,3.2726561628542705,2.451104239571084
Expanded matcher,Typical / highly urban,Missing,Attack,Foot,True,0,2.489757346754832,2.563472788043745,0.07371544128891294,2.489757346754832,3.1594480424205114,3.3709268159177945,2.563472788043745
Expanded matcher,Typical / highly urban,Missing,Attack,Missing,False,0,2.3786828607548283,2.4398458556299785,0.0611629948751502,2.3786828607548283,3.0203415055168485,3.2782566979096357,2.4398458556299785
Expanded matcher,Typical / highly urban,Missing,Attack,Missing,True,0,2.4983854026957495,2.552710038573166,0.054324635877416316,2.4983854026957495,3.153209120567851,3.3763643487329733,2.552710038573166
Expanded matcher,Typical / highly urban,Missing,Attack,Not Fleeing,False,0,2.286206409532062,2.367560819261244,0.08135440972918184,2.286206409532062,2.952726875291031,3.2141394311896097,2.367560819261244
Expanded matcher,Typical / highly urban,Missing,Attack,Not Fleeing,True,0,2.410505593301935,2.4837119347256045,0.07320634142366966,2.410505593301935,3.0885046459654926,3.3141456698723295,2.4837119347256045
Expanded matcher,Typical / highly urban,Missing,Attack,Vehicle,False,0,2.3665186737191473,2.4361010180477938,0.06958234432864652,2.3665186737191473,3.0104269584163568,3.2648136806983907,2.4361010180477938
Expanded matcher,Typical / highly urban,Missing,Attack,Vehicle,True,0,2.486806808221311,2.5491310111351533,0.06232420291384244,2.486806808221311,3.143713635184422,3.3633134863822938,2.5491310111351533
Expanded matcher,Typical / highly urban,Missing,Flee,Foot,False,0,2.3978694129724887,2.474447533337591,0.07657812036510236,2.3978694129724887,3.046955517612641,3.293073476682054,2.474447533337591
Expanded matcher,Typical / highly urban,Missing,Flee,Foot,True,0,2.5166595300166166,2.5858018750549934,0.0691423450383768,2.5166595300166166,3.178710882479659,3.390752447589248,2.5858018750549934
Expanded matcher,Typical / highly urban,Missing,Flee,Missing,False,0,2.406826893723886,2.46329584119162,0.05646894746773379,2.406826893723886,3.0404857755936954,3.2986393467531707,2.46329584119162
Expanded matcher,Typical / highly urban,Missing,Flee,Missing,True,0,2.5251956685981782,2.5751324515506697,0.04993678295249149,2.5251956685981782,3.17250984232864,3.396158238061623,2.5751324515506697
Expanded matcher,Typical / highly urban,Missing,Flee,Not Fleeing,False,0,2.315474744256408,2.3917196396940255,0.07624489543761737,2.315474744256408,2.9733292689686674,3.2349260958616446,2.3917196396940255
Expanded matcher,Typical / highly urban,Missing,Flee,Not Fleeing,True,0,2.4382823379673875,2.5067515985225883,0.06846926055520086,2.4382823379673875,3.1082071825716904,3.3343089364502965,2.5067515985225883
Expanded matcher,Typical / highly urban,Missing,Flee,Vehicle,False,0,2.394805665887157,2.459586707585371,0.06478104169821419,2.394805665887157,3.0306371299777495,3.285279734243976,2.459586707585371
Expanded matcher,Typical / highly urban,Missing,Flee,Vehicle,True,0,2.5137405684993945,2.571584630909136,0.0578440624097416,2.5137405684993945,3.1630722978908126,3.3831837328528014,2.571584630909136
Expanded matcher,Typical / highly urban,Missing,Move,Foot,False,0,2.3912086875661465,2.4648589578836013,0.07365027031745486,2.3912086875661465,3.0417219709533083,3.2867827182282316,2.4648589578836013
Expanded matcher,Typical / highly urban,Missing,Move,Foot,True,0,2.5103140153865695,2.5766277232181727,0.06631370783160317,2.5103140153865695,3.173694613012502,3.3846432418867143,2.5766277232181727
Expanded matcher,Typical / highly urban,Missing,Move,Missing,False,0,2.40019102618424,2.4536636868671455,0.05347266068290546,2.40019102618424,3.0352410734334687,3.292359223105085,2.4536636868671455
Expanded matcher,Typical / highly urban,Missing,Move,Missing,True,0,2.518871658209244,2.565920152703101,0.047048494493857174,2.518871658209244,3.16748375243537,3.3900587741174584,2.565920152703101
Expanded matcher,Typical / highly urban,Missing,Move,Not Fleeing,False,0,2.3085763052392405,2.381798043898068,0.07322173865882764,2.3085763052392405,2.9679658967002487,3.228522039525763,2.381798043898068
Expanded matcher,Typical / highly urban,Missing,Move,Not Fleeing,True,0,2.4317323095823054,2.4972870607349282,0.06555475115262288,2.4317323095823054,3.103076942658723,3.328096122065773,2.4972870607349282
Expanded matcher,Typical / highly urban,Missing,Move,Vehicle,False,0,2.3881363954322237,2.449939970519521,0.06180357508729717,2.3881363954322237,3.0253753545419335,3.2789740234181637,2.449939970519521
Expanded matcher,Typical / highly urban,Missing,Move,Vehicle,True,0,2.5073876667843855,2.5623595768249667,0.05497191004058122,2.5073876667843855,3.158031187932479,3.377060835143001,2.5623595768249667
Expanded matcher,Typical / highly urban,Missing,Point,Foot,False,0,2.361592575746487,2.445394024729348,0.08380144898286135,2.361592575746487,3.0157148157095355,3.269708445402283,2.445394024729348
Expanded matcher,Typical / highly urban,Missing,Point,Foot,True,0,2.4821194496186836,2.558013424120255,0.0758939745015712,2.4821194496186836,3.1487776672503403,3.3680651056564597,2.558013424120255
Expanded matcher,Typical / highly urban,Missing,Point,Missing,False,0,2.3706871300330774,2.4341092297128823,0.06342209967980494,2.3706871300330774,3.0091779068322757,3.275314020831647,2.4341092297128823
Expanded matcher,Typical / highly urban,Missing,Point,Missing,True,0,2.490773963421591,2.5472276074137685,0.05645364399217767,2.490773963421591,3.1425175612957155,3.3735072510759503,2.5472276074137685
Expanded matcher,Typical / highly urban,Missing,Point,Not Fleeing,False,0,2.2778860953614815,2.361648613964328,0.08376251860284656,2.2778860953614815,2.9413066594773194,3.211137997781292,2.361648613964328
Expanded matcher,Typical / highly urban,Missing,Point,Not Fleeing,True,0,2.4026157686562386,2.478076858702543,0.07546109004630441,2.4026157686562386,3.0775883111894813,3.3112348872891046,2.478076858702543
Expanded matcher,Typical / highly urban,Missing,Point,Vehicle,False,0,2.3584817042998503,2.430355552809538,0.07187384850968792,2.3584817042998503,2.999226456435,3.261858876061678,2.430355552809538
Expanded matcher,Typical / highly urban,Missing,Point,Vehicle,True,0,2.479159820961843,2.5436408659379546,0.06448104497611151,2.479159820961843,3.1329896720327923,3.360445292717618,2.5436408659379546
Expanded matcher,Typical / highly urban,Missing,Shoot,Foot,False,0,2.333553925710883,2.4235960558704472,0.09004213015956442,2.333553925710883,3.000598975184151,3.2598394215865234,2.4235960558704472
Expanded matcher,Typical / highly urban,Missing,Shoot,Foot,True,0,2.4554574711354915,2.537183198712347,0.0817257275768557,2.4554574711354915,3.134303616110072,3.358485118700871,2.537183198712347
Expanded matcher,Typical / highly urban,Missing,Shoot,Missing,False,0,2.342757328210546,2.4122092877738095,0.06945195956326344,2.342757328210546,2.9940290638458498,3.26546193847837,2.4122092877738095
Expanded matcher,Typical / highly urban,Missing,Shoot,Missing,True,0,2.464205626005802,2.5263084510446583,0.062102825038856224,2.464205626005802,3.1280145433226734,3.363942762541681,2.5263084510446583
Expanded matcher,Typical / highly urban,Missing,Shoot,Not Fleeing,False,0,2.2488040140974768,2.339070345604941,0.09026633150746433,2.2488040140974768,2.9258064230689986,3.201088405119326,2.339070345604941
Expanded matcher,Typical / highly urban,Missing,Shoot,Not Fleeing,True,0,2.375061464925772,2.4565689128306274,0.0815074479048552,2.375061464925772,3.06277785243336,3.301489999287448,2.4565689128306274
Expanded matcher,Typical / highly urban,Missing,Shoot,Vehicle,False,0,2.33040562561475,2.4084214786704057,0.07801585305565562,2.33040562561475,2.984027093906124,3.251966030563188,2.4084214786704057
Expanded matcher,Typical / highly urban,Missing,Shoot,Vehicle,True,0,2.452465667089206,2.5226919670697763,0.07022629998057006,2.452465667089206,3.11844234278114,3.350843520957453,2.5226919670697763
Expanded matcher,Typical / highly urban,Missing,Threat,Foot,False,0,2.3525704767873172,2.4218296060808155,0.06925912929349831,2.3525704767873172,3.0108431937954054,3.254640784898578,2.4218296060808155
Expanded matcher,Typical / highly urban,Missing,Threat,Foot,True,0,2.4735370053034855,2.535495884967473,0.06195887966398761,2.4735370053034855,3.144112225368015,3.3534394100282885,2.535495884967473
Expanded matcher,Typical / highly urban,Missing,Threat,Missing,False,0,2.361699774089596,2.4104344933810173,0.04873471929142115,2.361699774089596,3.004295684998665,3.260272267134539,2.4104344933810173
Expanded matcher,Typical / highly urban,Missing,Threat,Missing,True,0,2.48222144283891,2.524613869224051,0.04239242638514096,2.48222144283891,3.137842811707765,3.358905252288643,2.524613869224051
Expanded matcher,Typical / highly urban,Missing,Threat,Not Fleeing,False,0,2.2685311145918976,2.337240013466138,0.06870889887424037,2.2685311145918976,2.936311589906587,3.1957941988784357,2.337240013466138
Expanded matcher,Typical / highly urban,Missing,Threat,Not Fleeing,True,0,2.393748292161477,2.454826189844125,0.06107789768264782,2.393748292161477,3.072814784705425,3.2963570497733867,2.454826189844125
Expanded matcher,Typical / highly urban,Missing,Threat,Vehicle,False,0,2.349447659333467,2.4066438909360306,0.057196231602563596,2.349447659333467,2.9943280089051316,3.2467547871886735,2.4066438909360306
Expanded matcher,Typical / highly urban,Missing,Threat,Vehicle,True,0,2.470567095284388,2.5209949542942662,0.05042785900987834,2.470567095284388,3.1283006845567556,3.3457862881747564,2.5209949542942662
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Foot,False,0,2.3919496841048473,2.46480108235012,0.07285139824527276,2.3919496841048473,3.0391312703947273,3.2888571383601826,2.46480108235012
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Foot,True,0,2.511019864446259,2.5765723582604383,0.06555249381417916,2.511019864446259,3.1712117284684043,3.386657720311926,2.5765723582604383
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Missing,False,0,2.400929250513814,2.453605547260147,0.05267629674633323,2.400929250513814,3.0326448364370906,3.2944301318534723,2.453605547260147
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Missing,True,0,2.5195751098800874,2.5658645567027105,0.04628944682262315,2.5195751098800874,3.164995995582466,3.392070036374504,2.5658645567027105
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Not Fleeing,False,0,2.3093438160892226,2.381738150009769,0.0723943339205464,2.3093438160892226,2.9653107584343843,3.2306338695993637,2.381738150009769
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Not Fleeing,True,0,2.4324609615087276,2.497229936751798,0.06476897524307024,2.4324609615087276,3.1005375085896314,3.3301448072731317,2.497229936751798
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Vehicle,False,0,2.3888783449530204,2.449881742542787,0.06100339758976636,2.3888783449530204,3.0227706439590687,3.281053380539559,2.449881742542787
Expanded matcher,Typical / highly urban,Missing,Unclear Threat,Vehicle,True,0,2.5080943394019117,2.5623039035684103,0.05420956416649858,2.5080943394019117,3.155535978889358,3.3790798339127344,2.5623039035684103
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Foot,False,0,2.4006128964560385,2.477731437708457,0.07711854125241846,2.4006128964560385,3.051065483229051,3.2964283954724207,2.477731437708457
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Foot,True,0,2.519273654644426,2.588944537684469,0.06967088304004321,2.519273654644426,3.1826507082990143,3.394010813842897,2.588944537684469
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Missing,False,0,2.4095601783965876,2.4665945924290558,0.05703441403246812,2.4095601783965876,3.0446044748422088,3.3019886104585874,2.4665945924290558
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Missing,True,0,2.5278009655961893,2.5782881191204545,0.05048715352426525,2.5278009655961893,3.176457359435775,3.3994114228207035,2.5782881191204545
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Not Fleeing,False,0,2.3183157352378263,2.395116973566521,0.07680123832869468,2.3183157352378263,2.9775408642615395,3.238341255849468,2.395116973566521
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Not Fleeing,True,0,2.4409804007008606,2.5099932388084,0.06901283810753922,2.4409804007008606,3.1122362613451844,3.3376224063459237,2.5099932388084
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Vehicle,False,0,2.3975526551730315,2.4628904267748037,0.06533777160177223,2.3975526551730315,3.034769195547064,3.2886426038540915,2.4628904267748037
Expanded matcher,Typical / highly urban,Multiple Weapons,Accident,Vehicle,True,0,2.5163577254996325,2.5747446467749784,0.05838692127534584,2.5163577254996325,3.167031578359438,3.386449381563212,2.5747446467749784
Expanded matcher,Typical / highly urban,Multiple Weapons,Attack,Foot,False,0,2.3705803381008934,2.4509296344712177,0.08034929637032429,2.3705803381008934,3.029278221078949,3.273877608789453,2.4509296344712177
Expanded matcher,Typical / highly urban,Multiple Weapons,Attack,Foot,True,0,2.4906723204277545,2.56330583718109,0.0726335167533354,2.4906723204277545,3.161770309302644,3.372112666465726,2.56330583718109
Expanded matcher,Typical / highly urban,Multiple Weapons,Attack,Missing,False,0,2.37964054303882,2.439670444777462,0.06002990173864209,2.37964054303882,3.0227706439590687,3.2794760579175297,2.439670444777462
Expanded matcher,Typical / highly urban,Multiple Weapons,Attack,Missing,True,0,2.4992972177051134,2.5525423837652705,0.05324516606015717,2.4992972177051134,3.155535978889358,3.3775482901743903,2.5525423837652705
Expanded matcher,Typical / highly urban,Multiple Weapons,Attack,Not Fleeing,False,0,2.287202813265758,2.3673800524602826,0.08017723919452457,2.287202813265758,2.955211592441204,3.215383106286524,2.3673800524602826
Expanded matcher,Typical / highly urban,Multiple Weapons,Attack,Not Fleeing,True,0,2.4114506375551685,2.483539622108792,0.07208898455362345,2.4114506375551685,3.090880215114033,3.3153518302283427,2.483539622108792
Expanded matcher,Typical / highly urban,Multiple Weapons,Attack,Vehicle,False,0,2.3674812766074305,2.4359253375297394,0.06844406092230892,2.3674812766074305,3.0128640905279642,3.266038059597635,2.4359253375297394
